Perspectives on Data Science for Software Engineering - 1st Edition,, https://www.elsevier.com/...science...software.../978-0-12-804206-9,Perspectives on Data Science for Software Engineering presents the best,Books
A New Software Track on Original Software Publications - Call for ...,, https://www.journals.elsevier.com/science...software/a-new-software-track-on -original-software-publications-scico,"Research is becoming more and more computer-driven with many fields developing code, software and computational tools to further their science. Currently ...",Journals
The Art and Science of Analyzing Software Data - 1st Edition,, https://www.elsevier.com/...science...software.../978-0-12-411519-4,"Aug 27, 2015 ... The Art and Science of Analyzing Software Data provides valuable information on analysis techniques often used to derive insight from ...",Books
Information and Software Technology - Journal - Elsevier,, https://www.journals.elsevier.com/information-and-software-technology/,Information and Software Technology is the international archival journal focusing on research and experience that contributes to the improvement of software ...,Journals
Open Source Software in Life Science Research - 1st Edition,, https://www.elsevier.com/...software...science.../978-1-907568-97-8,"Purchase Open Source Software in Life Science Research - 1st Edition. Print Book & E-Book. ISBN 9781907568978, 9781908818249.",Books
Science of Computer Programming - Journal - Elsevier,, https://www.journals.elsevier.com/science-of-computer-programming/,"Science of Computer Programming is dedicated to the distribution of research results in the areas of software systems development, use and maintenance, ...",Journals
Guide for authors - Science of Computer Programming - ISSN 0167 ...,, https://www.elsevier.com/journals/science-of.../guide-for-authors,"Science of Computer Programming is dedicated to the distribution of research results in the areas of software systems development, use and maintenance, ...",Journals
Environmental Modelling & Software - Journal - Elsevier,, https://www.journals.elsevier.com/environmental-modelling-and-software/,"Environmental Modelling & Software publishes contributions, in the form of research articles, reviews and short communications, on recent advances in ...",Journals
,"Geomorphometry, Volume 33 - 1st Edition", https://www.elsevier.com/books/.../hengl/978-0-12-374345-9,View all volumes in this series: Developments in Soil Science ... II - Software Overview of software packages used in geomorphometry Geomorphometry in ESRI ...,Books
Journal of Systems and Software - Elsevier,, https://www.journals.elsevier.com/journal-of-systems-and-software/,The Journal of Systems and Software publishes papers covering all aspects of software engineering and related hardware-software-systems issues. All articles  ...,Journals
