"Diabetes, Gum Disease, & Other Dental Problems",/health-information/diabetes/overview/preventing-problems/gum-disease-dental-problems,your doctor and dentist before the visit about the best way to take care of your blood glucose during dental work. You may be taking a diabetes medicine…
Dental Enamel Defects and Celiac Disease,/health-information/digestive-diseases/dental-enamel-defects-celiac-disease,dental enamel defects—can help dentists and other health care providers identify people who may have celiac disease and refer them to a gastroenterologist…
Dermatitis Herpetiformis: Skin Manifestation of Celiac Disease (For Health Care Professionals),/health-information/digestive-diseases/dermatitis-herpetiformis/health-care-professionals,"erosions and excoriations. Patients with DH may also experience dental enamel defects to permanent teeth, which is another manifestation of celiac disease…"
Health Information,/health-information,"Health Information The health information provided here is informed by NIDDK research, reviewed by doctors, and provided to help you understand more…"
Mantenga la boca sana,/health-information/informacion-de-la-salud/diabetes/prevenir-problemas-diabetes/mantenga-boca-sana,alimentos que contienen azúcares o almidones. Algunos tipos de placa ocasionan caries o daño dental. Otros tipos de placa causan enfermedades de las encías…
Preventing Diabetes Problems,/health-information/diabetes/overview/preventing-problems,"Diabetes can lead to serious health problems such as heart disease, vision problems, nerve damage, and kidney disease. Learn more about preventing…"
No es demasiado tarde para prevenir la diabetes tipo 2,/health-information/health-communication-programs/ndep/espanol/informacion-salud/no-demasiado-tarde-para-prevenir-diabetes-tipo-2/pages/default.aspx,
NIH Strategic Plan on Minority Health Disparities,/about-niddk/strategic-plans-reports/pages/nih-strategic-plan-minority-health-disparities.aspx,"The Health Disparities Strategic Plan: 1) establishes the health disparities research priorities, objectives, and activities proposed throughout…"
Did You Have Gestational Diabetes When You Were Pregnant?,/health-information/health-communication-programs/ndep/am-i-at-risk/gdm/gestational-diabetes-pregnancy/pages/publicationdetail.aspx,to a healthy weight. Talk to your health care team about a plan to help you lose weight slowly. Being at a healthy weight can help reduce your chances of getting…
Small Molecule Stabilizers as a Potential Treatment for Transthyretin Familial Amyloid Polyneuropathy,/news/research-updates/pages/small-molecule-stabilizers-as-a-potential-treatment-for-transthyretin-familial-amyloid-polyneuropathy.aspx,"diflunisal, and tafamidis The Blood Transport Protein Transthyretin in Health and Disease TTR is a blood transport protein for the hormone thyroxine…"
