Database 12c | Oracle,See how Oracle Database 12c enables businesses to plug into the cloud and power the real-time enterprise …, https://www.oracle.com/database/index.html, - 65 KB,"  - Wed, 08 Feb 2017 17:36:18 GMT"
Database 12c Standard Edition 2 | Database | Oracle,"Discover how Oracle Database Standard Edition 2 is an affordable, full-featured database built for ease of use, power, and performance. …", https://www.oracle.com/database/standard-edition-two/index.html, - 30 KB," - Wed, 08 Feb 2017 17:44:59 GMT"
Database Vault | Database | Oracle,"Oracle Database Vault addresses regulatory compliance by protecting against insider threat from highly privileged users, expert application DBAs, others. …", https://www.oracle.com/database/database-vault/index.html, - 35 KB," - Wed, 08 Feb 2017 17:49:52 GMT"
Database Cloud | Free 30-Day Trial | Oracle Australia,Introducing Oracle Database 12c Release 2: Readily set up cloud database environments and migrate data between on-premises and the cloud. ..., https://www.oracle.com/au/database/oracle-database-cloud/index.html,  - 49 KB,"  - Wed, 08 Feb 2017 12:41:23 GMT"
Database Cloud | Free 30-Day Trial | Oracle South Africa,Introducing Oracle Database 12c Release 2: Readily set up cloud database environments and migrate data between on-premises and the cloud. …, https://www.oracle.com/za/database/oracle-database-cloud/index.html, - 50 KB," - Wed, 08 Feb 2017 13:48:47 GMT"
TimesTen Application-Tier Database Cache | Database | Oracle,Oracle TimesTen Application-Tier Database Cache enables database applications to selectively cache critical subsets of Oracle Database tables. …, https://www.oracle.com/database/timesten-cache/index.html ,  - 34 KB," - Wed, 08 Feb 2017 17:49:55 GMT"
Database 12c Standard Edition 2 | Database | Oracle América Latina,"Discover how Oracle Database Standard Edition 2 is an affordable, full-featured database built for ease of use, power, and performance. …", https://www.oracle.com/lad/database/standard-edition-two/index.html, - 30 KB," - Wed, 08 Feb 2017 13:08:01 GMT"
Database 12c Standard Edition 2 | Database | Oracle Australia,"Discover how Oracle Database Standard Edition 2 is an affordable, full-featured database built for ease of use, power, and performance. …", https://www.oracle.com/au/database/standard-edition-two/index.html, - 30 KB," - Wed, 08 Feb 2017 12:42:29 GMT"
Database 12c Standard Edition 2 | Database | Oracle Schweiz,"Discover how Oracle Database Standard Edition 2 is an affordable, full-featured database built for ease of use, power, and performance. ...", https://www.oracle.com/ch-de/database/standard-edition-two/index.html, - 29 KB," - Wed, 08 Feb 2017 13:33:10 GMT"
Database 12c Standard Edition 2 | Database | Oracle Canada,"Discover how Oracle Database Standard Edition 2 is an affordable, full-featured database built for ease of use, power, and performance. …", https://www.oracle.com/ca-fr/database/standard-edition-two/index.html, - 30 KB,"  - Wed, 08 Feb 2017 12:46:36 GMT"
