 Reuters, Article, Taiwan stocks hit over 20-month high; techs jump,"By Reuters - February 9th 2017, 2:52:29 am"," TAIPEI, Feb 9 (Reuters) - Taiwan stocks rallied to a more than 20-month high on Thursday, tracking regional markets, led by gains in technology exporters suc�"
 Reuters, Article," U.S. court blocks Anthem-Cigna deal, dealing blow to consolidation","By Reuters - February 9th 2017, 2:52:02 am", By Diane Bartz and Caroline Humer Feb 8 (Reuters) - A federal judge on Wednesday ruled against U.S. health insurer Anthem Inc's proposed $54 billion merger w...
 Reuters, Article," U.S. court blocks Anthem-Cigna deal, dealing blow to consolidation","By Reuters - February 9th 2017, 12:49:39 am", By Diane Bartz and Caroline Humer Feb 8 (Reuters) - A federal judge on Wednesday ruled against U.S. health insurer Anthem Inc's proposed $54 billion merger w...
 indianews, Article, FORTUNE COOKIE: Nawabs and their ROYAL appetite revealed,"By Sourish Bhattacharyya - February 8th 2017, 9:49:28 pm", Meera Ali's Dining with the Nawabs lifts the lid on recipes from the kitchens of the nawabs in 10 principalities that were extinguished after India's Independence.
 Reuters, Article, Canada open to more aid for future Bombardier planes -source,"By Reuters - February 8th 2017, 6:41:09 pm"," By David Ljunggren and Allison Lampert OTTAWA/MONTREAL, Feb 8 (Reuters) - The Canadian government would be open to providing more aid to planemaker Bombardie..."
 AP, Article, Seattle splits from Wells Fargo over Dakota Access pipeline,"By Associated Press - February 8th 2017, 6:17:33 pm", SEATTLE (AP) — Seattle leaders voted to cut ties with banking giant Wells Fargo over its role as a lender to the Dakota Access pipeline project as well as ot...
 AP, Article, Community banks hopeful as lawmakers target financial rules,"By Associated Press - February 8th 2017, 4:29:45 pm", NEW YORK (AP) — Community banks and small businesses are optimistic about changes the Trump administration and Congress have promised to laws that tightened ...
 Reuters, Article, Dutch fintech Adyen sees 80 pct jump in 2016 payment volumes,"By Reuters - February 8th 2017, 2:00:00 pm"," By Eric Auchard FRANKFURT, Feb 8 (Reuters) - Adyen, one of Europe's biggest fintech companies, reported an 80 percent jump in 2016 payment transaction volume..."
 Reuters, Article, The man behind the fiscal fiasco in Illinois,"By Reuters - February 8th 2017, 1:06:51 pm"," By Dave McKinney SPRINGFIELD, Illinois, Feb 8 (Reuters) - As speaker of the Illinois House of Representatives, Michael Madigan has outlasted five governors a..."
 Reuters, Article, The man behind the fiscal fiasco in Illinois,"By Reuters - February 8th 2017, 1:06:49 pm "," By Dave McKinney SPRINGFIELD, Illinois, Feb 8 (Reuters) - As speaker of the Illinois House of Representatives, Michael Madigan has outlasted five governors a..."
 Reuters, Article," France's Fillon makes appeal to voters, retains party backing","By Reuters - February 8th 2017, 9:53:37 am"," PARIS, Feb 8 (Reuters) - Conservative French presidential candidate Francois Fillon appealed to voters on Wednesday via a newspaper column to back his campai..."
 Reuters, Article," Earnings push European shares higher, Storebrand and Aberdeen lead","By Reuters - February 8th 2017, 8:24:55 am "," LONDON, Feb 8 (Reuters) - European shares rose on Wednesday led by mining stocks and financials on a heavy day for regional corporate results. The pan-Europe..."
 Reuters, Article, Taiwan stocks track region lower; TSMC eases,"By Reuters - February 8th 2017, 2:48:41 am "," TAIPEI, Feb 8 (Reuters) - Taiwan stocks fell on Wednesday, as heavyweights such as Taiwan Semiconductor Manufacturing Co (TSMC) followed regional markets low..."
 AP, Article, Seattle to cut ties with Wells Fargo over oil pipeline,"By Associated Press - February 7th 2017, 11:40:53 pm", SEATTLE (AP) — The Seattle City Council on Tuesday voted to cut ties with banking giant Wells Fargo over its role as a lender to the Dakota Access pipeline p...
 Markets, Article, MARKET REPORT: Housebuilder Bellway buys up land as Government announces overhaul of UK housing industry,"By Holly Black for the Daily Mail - February 7th 2017, 11:04:30 pm "," The firm reported 4,462 completions in the period, up 6.5 per cent from a year ago, and said the outlook was positive with strong customer demand."
 Reuters, Article, Canada to announce C$372 mln aid to Bombardier -source,"By Reuters - February 7th 2017, 10:55:47 pm"," By Allison Lampert MONTREAL, Feb 7 (Reuters) - The Canadian government will announce an aid package for Bombardier Inc later on Tuesday, although a source fa..."
 Reuters, Article," Brazil, Argentina push for closer trade with Mexico in Trump era","By Reuters - February 7th 2017, 5:22:55 pm "," By Alonso Soto BRASILIA, Feb 7 (Reuters) - The leaders of Brazil and Argentina said on Tuesday they would pursue closer ties with Mexico and other Latin Amer..."
 Reuters, Article," Brazil, Argentina push for closer trade with Mexico in Trump era","By Reuters - February 7th 2017, 5:22:53 pm"," By Alonso Soto BRASILIA, Feb 7 (Reuters) - The leaders of Brazil and Argentina said on Tuesday they would pursue closer ties with Mexico and other Latin Amer..."
 AP, Article, Peru Attorney General seeks arrest of ex-President Toledo,"By Associated Press - February 7th 2017, 1:54:47 pm"," LIMA, Peru (AP) — A major corruption scandal shaking politicians across Latin America continued spreading across the region Tuesday as Peru's attorney genera..."
 AFP, Article, Russia calls regional conference on Afghanistan,"By Afp - February 7th 2017, 1:06:18 pm", Russia on Tuesday said it was convening a conference of leading regional powers on Afghanistan and pushed again for talks with the Taliban. Foreign Minister ...
 News, Article," BBC correspondent, 56, 'was called a shih tzu and put under SURVEILLANCE after she was ordered to drop a story on charity's Chinese links because her editor was also its spokesman'","By Katherine Rushton Media And Technology Editor For The Daily Mail - February 7th 2017, 12:10:17 pm"," BBC East public affairs correspondent Sally Chidzoy, 56, of Cambridge, alleges she was called a 'c**p journalist' and falsely imprisoned during a two-year bullying campaign."
 Reuters, Article," Channeling Steve Jobs, Apple seeks design perfection at new spaceship campus","By Reuters - February 7th 2017, 12:00:00 pm"," By Julia Love SAN FRANCISCO, Feb 7 (Reuters) - Inside the original Macintosh computer, Apple co-founder Steve Jobs inscribed the signatures of his team, reve..."
 AFP, Article, Somali capital on lockdown ahead of presidential vote,"By Afp - February 7th 2017, 10:22:30 am "," Somalia's capital Mogadishu was under security lockdown Tuesday, with roads and schools closed and residents urged to remain indoors a day before the country..."
 AFP, Article, Fairway diplomacy: Abe putting hope in golf with Trump,"By Afp - February 7th 2017, 6:29:06 am ", Shinzo Abe heads to the US this week -- and to a game of golf with Donald Trump -- teeing off a drive to keep Japan's most important relationship out of the ...
 Reuters, Article, Taiwan stocks slip on profit-booking; HTC slides on weak sales data,"By Reuters - February 7th 2017, 2:27:29 am"," TAIPEI, Feb 7 (Reuters) - Taiwan stocks fell on Tuesday tracking regional bourses as investors locked in profits from recent gains, with smartphone manufactu..."
 AP, Article," San Diego, Tijuana mayors extol virtues of cross-border ties","By Associated Press - February 6th 2017, 11:31:47 pm"," SAN DIEGO (AP) — The mayors of the largest metropolitan area on the U.S.-Mexico border called Monday for stronger binational ties, striking a sharp contrast ..."
 News, Article," Boots can help take the strain off the creaking NHS - and become famous around the globe, says billionaire boss Stefano Pessina","By Ruth Sunderland for the Daily Mail - February 6th 2017, 7:40:16 pm "," If Boots the Chemist could bottle and patent the secret elixir that keeps its billionaire boss Stefano Pessina in the pink, then it would be mobbed with customers wanting some of what he’s having."
 AP, Article, Ex-Catalan leader on trial for holding vote on independence,"By Associated Press - February 6th 2017, 8:44:09 am"," BARCELONA, Spain (AP) — The former head of Catalonia's regional government and two of his aides went on trial Monday in Barcelona for ignoring a Constitution..."
 AP, Article, The Latest: Arguments set for Tuesday over Trump travel ban,"By Associated Press - February 6th 2017, 8:37:12 am", WASHINGTON (AP) — The Latest on the lawsuit involving President Donald Trump's executive order restraining immigration (all times EST): 6:35 p.m. A federal a...
 Reuters, Article," Taiwan stocks, currency jump on Wall St; financials up","By Reuters - February 6th 2017, 2:46:35 am "," TAIPEI, Feb 6 (Reuters) - Taiwan stocks and currency rose on Monday following gains on Wall Street and regional bourses, with financial firms such as Cathay ..."
 AP, Article, PICTURED: Talented young dancers compete in Chicago.,"By Associated Press - February 5th 2017, 3:02:52 am", CHICAGO (AP) — Hundreds of ballet dancers between the ages of nine and 19 auditioned in Chicago at the Youth America Grand Prix regional semi-finals this wee...
 AP, Article, Super Bowl shining spotlight on Houston park success story,"By Associated Press - February 4th 2017, 7:37:45 pm ", HOUSTON (AP) — The go-to place for many of the Super Bowl related festivities in Houston this week hasn't been a swanky nightclub or a hard to get into resta...
 Investing, Article, MIDAS SHARE TIPS: Dundee-born Low & Bonar now has 15 factories worldwide as materials firm looks to grow,"By Joanne Hart, Financial Mail on Sunday - February 4th 2017, 6:45:42 pm"," Today, the company is run by New Zealander Brett Simpson, has 15 factories worldwide with almost 2,500 employees. The shares are 71p and should rise this year and beyond."
 AP, Article, Putin foe Alexei Navalny opens presidential campaign office,"By Associated Press - February 4th 2017, 3:25:10 pm"," ST. PETERSBURG, Russia (AP) — Alexei Navalny, Russia's most prominent opposition figure, has opened his first regional office for a presidential bid, despite..."
 AP, Article, China criticizes Mattis' remarks on East China Sea island,"By Associated Press - February 4th 2017, 2:40:59 am"," BEIJING (AP) — The U.S. is putting regional stability in East Asia at risk, a Chinese spokesman said, following remarks by President Donald Trump's defense s..."
 AFP, Article, US-Japan alliance 'cornerstone' of stability: Mattis,"By Afp - February 4th 2017, 2:36:03 am", US Defense Secretary James Mattis told his Japanese counterpart on Saturday that their alliance remained a cornerstone of regional stability as he wrapped ...
 News, Article," Britain's (riotous) Mad Men: Job interviews in strip clubs, sozzled staff and volcanic rows between the maverick Saatchi brothers who created countless iconic adverts","By Christopher Stevens for Daily Mail - February 3rd 2017, 11:24:06 pm ", The Saatchi brothers were as famous for their advertising brilliance as they were infamous for their behind-the-scenes antics - including furious fights and job interviews at Soho strip clubs
 Rugby, Article, Wales to jet back for 2am ice baths following Italy clash to get a head start over England in Six Nations rivalry,"By Nik Simon for the Daily Mail - February 3rd 2017, 10:30:41 pm", Wales have chartered a flight out of Rome on Sunday night so they can undergo 2am cryotherapy sessions to boost their chances of beating England.
 AFP, Article, Indians go to the polls in test for Modi's cash ban,"By Afp - February 3rd 2017, 9:12:59 pm ", Millions of Indians went to the polls Saturday in the opening round of regional elections seen as the first major test of Prime Minister Narendra Modi's part...
 Reuters, Article," Trump administration tightens Iran sanctions, Tehran hits back","By Reuters - February 3rd 2017, 4:08:43 pm"," By Yeganeh Torbati WASHINGTON, Feb 3 (Reuters) - The Trump administration on Friday imposed sanctions on Iran, which it said were just initial steps and sa..."
 Reuters, Article," Trump administration tightens Iran sanctions, Tehran hits back","By Reuters - February 3rd 2017, 4:08:41 pm"," By Yeganeh Torbati WASHINGTON, Feb 3 (Reuters) - The Trump administration on Friday imposed sanctions on Iran, which it said were just initial steps and sa..."
 Reuters, Article, Fed puts more emphasis on commercial real estate in 2017 stress test,"By Reuters - February 3rd 2017, 3:23:18 pm"," By Patrick Rucker and Dan Freed WASHINGTON, Feb 3 (Reuters) - The Federal Reserve is putting a bigger focus on commercial real estate in its annual stress t..."
 Reuters, Article, Iranians fear attacks and economic isolation as Trump gets tough,"By Reuters - February 3rd 2017, 2:44:51 pm"," By Parisa Hafezi ANKARA, Feb 3 (Reuters) - Many Iranians who dreamt of quiet, comfortable lives after a nuclear deal with world powers in 2015 are starting t..."
 Reuters, Article, German minister calls for LSE-Deutsche Boerse HQ in Frankfurt,"By Reuters - February 3rd 2017, 2:10:01 pm "," By John O'Donnell and Andreas Kröner FRANKFURT, Feb 3 (Reuters) - Deutsche Boerse and the London Stock Exchange should have their combined headquarters in Fr..."
 Reuters, Article, EU leaders agree measures to stem African immigration from Libya,"By Reuters - February 3rd 2017, 1:51:07 pm"," VALLETTA, Feb 3 (Reuters) - EU leaders endorsed on Friday new steps to stem immigration from Africa, the latest in the bloc's increasing efforts to shut its ..."
 Cars, Article, UK motorists are being fleeced by opportunistic fuel suppliers to the tune of £33m per week as retailers fail to pass declining costs on to drivers,"By Rob Hull For Thisismoney.co.uk - February 3rd 2017, 9:18:09 am"," Motoring groups have hit out at the government, fuel suppliers and supermarket retailers for failing to pass on wholesale savings to the nation's drivers as pump prices escalated to a two-year high last month."
 Reuters, Article," U.S. to issue new Iran sanctions, opening shot in get-tough strategy -sources","By Reuters - February 2nd 2017, 10:57:19 pm"," By Arshad Mohammed, Matt Spetalnick and Jonathan Landay WASHINGTON, Feb 2 (Reuters) - U.S. President Donald Trump is poised to impose new sanctions on multip..."
 Reuters, Article, Bosnia's prosecutor indicts 16 people over $68 million bank scam,"By Reuters - February 2nd 2017, 6:11:36 pm"," SARAJEVO, Feb 2 (Reuters) - A Bosnian prosecutor indicted 16 people on Thursday including the heads of a regional investment bank and banking agency, over fi..."
 AP, Article, Roma told to amend stadium plans if project is to proceed,"By Associated Press - February 2nd 2017, 6:06:43 pm", ROME (AP) — Roma has been told to make amendments to its long-delayed plans for a new stadium if the project is to be green-lit by Rome's government. On Thur...
 AP, Article, Analysis: US setting up a confrontational approach with Iran,"By Associated Press - February 2nd 2017, 5:42:20 pm","DUBAI, United Arab Emirates (AP) � By putting Iran ""on notice,"" the new U.S. administration is laying the groundwork for a more confrontational approach towa�"
